137,78.75
677,6.1875
1245,46.2727272727
1358,13.2666666667
1610,17.0
1796,10.2727272727
1886,4.10526315789
3072,28.1
3272,14.0
3461,17.2777777778
4293,19.0
4359,20.12
4379,10.4
4579,19.5
4799,10.4615384615
4862,11.6
5310,22.6363636364
5324,14.1666666667
5345,24.4545454545
6058,9.63157894737
6082,15.75
6148,23.7272727273
6524,22.24
6599,15.4
7520,7.94444444444
7650,8.125
7890,22.9230769231
8740,4.5
9438,9.25
12094,8.68965517241
12484,9.26086956522
12730,5.22222222222
12854,33.7058823529
12880,16.6111111111
13077,6.09090909091
14268,12.9090909091
14404,18.5454545455
14474,33.1333333333
14543,16.3
15867,5.17647058824
16032,18.9444444444
16196,7.45454545455
16414,26.5833333333
16808,9.30769230769
17488,7.0
18294,28.5384615385
18517,15.375
19566,19.4
20044,13.4827586207
20625,6.8
21097,9.90909090909
21200,13.6666666667
21482,8.05882352941
21855,6.25
22282,6.51515151515
22785,20.375
23031,26.0833333333
23461,9.53333333333
23491,16.7619047619
23577,8.35714285714
23664,11.65
23733,28.4615384615
23830,7.48
23944,11.8181818182
24019,17.1739130435
24341,9.33333333333
24471,8.68
24618,13.5714285714
25130,8.23076923077
25146,7.18181818182
25219,11.96
25682,12.6666666667
26105,11.4117647059
26221,40.0
26229,23.5454545455
26497,7.93333333333
27228,4.63636363636
27520,9.53846153846
27986,9.32
28142,18.8421052632
28236,23.9285714286
28485,8.75
28741,10.7647058824
29067,22.6470588235
29176,54.4545454545
29228,10.1818181818
30038,33.9090909091
30287,11.8888888889
30376,16.2105263158
30462,14.5833333333
31052,13.1818181818
31169,10.64
31284,26.2105263158
31685,20.8
32660,30.0
32893,10.3636363636
33327,17.75
33751,11.45
34002,19.4444444444
34149,22.1666666667
34214,11.05
34354,7.13333333333
34532,4.1
34749,12.0
35042,7.0
35083,11.7619047619
35317,15.9285714286
35717,8.0625
36026,13.4615384615
36295,30.0714285714
36597,21.8181818182
36859,6.8
37365,12.0526315789
37535,11.2777777778
38043,12.7777777778
38276,12.2727272727
38783,9.89473684211
38837,10.9090909091
38970,5.27272727273
40335,9.90476190476
40563,8.20833333333
40707,11.1818181818
40713,10.3448275862
41534,18.1875
41684,17.12
41779,25.5833333333
42163,6.0
42411,13.4285714286
42751,11.5151515152
42824,11.25
43009,18.75
43072,11.9090909091
43445,15.3333333333
43809,27.6363636364
43923,40.5454545455
44227,12.8695652174
44470,7.17647058824
44569,10.9
45269,86.9
45884,10.9166666667
46589,56.6
47092,27.2142857143
47233,17.6818181818
47403,13.4117647059
47436,6.66666666667
47978,10.0588235294
48220,28.0
48643,13.9130434783
48759,62.5
49375,7.82051282051
50307,20.9565217391
50598,8.0
50640,12.8421052632
50969,34.8
51206,17.25
51486,7.33333333333
52103,18.7272727273
53644,23.0
53755,7.27272727273
53871,34.2666666667
54055,8.1875
54198,8.97435897436
54473,7.8
55334,34.6111111111
56400,15.0588235294
56632,21.0
56977,23.8
57314,18.5384615385
57823,13.8260869565
58180,32.7857142857
58646,5.77777777778
58854,11.7391304348
59282,5.93333333333
59475,8.21739130435
59900,17.4814814815
60056,8.22580645161
60181,22.3
60189,32.6363636364
60222,12.9130434783
60425,1.38461538462
61620,16.8235294118
61948,13.5882352941
61955,18.0769230769
62102,17.75
62141,6.36363636364
62696,9.60869565217
63603,34.3076923077
63746,6.09090909091
63773,72.0
63821,18.8
64085,20.5
64598,4.52173913043
65375,2.41666666667
65471,17.1111111111
65509,28.9090909091
65881,16.6111111111
66452,34.4666666667
67015,8.52941176471
67288,10.8888888889
67893,12.2777777778
68059,11.0434782609
68724,19.9230769231
69287,19.3125
69803,9.92857142857
70109,24.6153846154
70486,16.3888888889
70517,13.75
70957,46.2
71676,51.2857142857
72399,14.9565217391
72997,8.29166666667
73394,22.5238095238
73910,34.4666666667
74731,23.75
74785,8.73684210526
74929,10.7
74966,13.7407407407
74976,9.41666666667
75126,38.0833333333
75619,21.2142857143
77743,9.19047619048
77772,8.4
78035,6.91666666667
78140,18.652173913
78389,11.44
78715,8.85714285714
78731,14.2857142857
80089,15.1666666667
80133,11.7333333333
80228,24.7142857143
80262,9.64285714286
80326,17.5
80377,15.15
80507,22.2631578947
80863,33.6875
81025,18.5
81062,14.0
81606,9.9
81823,10.6666666667
82168,4.87878787879
82253,11.8888888889
82763,9.59090909091
83297,24.0
83400,20.8421052632
83641,18.7333333333
84664,15.7894736842
84952,8.6
85009,24.2608695652
85429,42.0666666667
85586,20.1333333333
85687,29.6363636364
85826,11.5172413793
85940,5.91666666667
86099,16.85
86278,8.84615384615
86350,23.9285714286
86602,13.3846153846
87473,6.27272727273
87667,9.23529411765
87938,23.0
88182,6.0
88225,12.5
88319,13.1739130435
88725,23.3928571429
89266,11.8181818182
89849,12.6666666667
89870,6.4
90184,39.5
90278,31.5454545455
90795,8.4375
90815,25.0
91034,4.95
91058,36.0
91146,20.9
91302,10.1
91493,15.5789473684
91807,8.56
92655,9.41176470588
94007,8.36363636364
94095,18.9411764706
94394,19.0
94542,8.125
94977,15.6875
95006,6.61538461538
95083,5.5
95281,21.1333333333
95619,15.4545454545
95965,12.5909090909
96322,51.0
96382,18.7222222222
96475,10.0
97779,17.05
97822,12.2
97843,15.6875
98330,5.68
98831,33.6
98935,5.65217391304
99733,8.38095238095
100047,19.3913043478
100114,16.45
100389,10.0909090909
101106,22.6
101300,43.4166666667
102119,11.5454545455
102306,23.0769230769
102624,9.21428571429
102720,6.14634146341
102937,23.0
103232,18.3
103727,11.9024390244
104097,7.48387096774
105044,27.0714285714
105254,17.5
105358,20.5
105424,6.45454545455
105917,2.36363636364
106178,5.77777777778
106904,20.7777777778
108228,23.3461538462
108951,13.3846153846
109671,12.2941176471
110049,38.1818181818
